C,NEMP.WORLD,DISPATCHSCADA,AEMO,PUBLIC,2016/02/03,15:30:08,0000000268356511,DISPATCHSCADA,0000000268356505
I,DISPATCH,UNIT_SCADA,1,SETTLEMENTDATE,DUID,SCADAVALUE
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",SNOWSTH1,88.10
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",SNOWTWN1,73.906050
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",SNOWYP,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",SNUG1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",STAN-1,323.200010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",STAN-2,265
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",STAN-3,223.600010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",STAN-4,323.800020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",SWAN_E,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TALWA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TARALGA1,6.716250
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TARONG#1,301.899990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TARONG#2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TARONG#3,299
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TARONG#4,305.300020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TARRALEA,21.10
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TNPS1,359.500030
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TORRA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TORRA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TORRA3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TORRA4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TORRB1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TORRB2,39.95
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TORRB3,38.97
